timestamp,strike,type,price,strategy_id,status,mode2025-07-22T12:22:09.929913,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-22T12:22:39.936697,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-22T12:23:09.939386,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-31T18:03:15.461684,81200,BUY_CALL,81150.59,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:03:36.636695,80800,BUY_PUT,80822.31,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:03:41.828900,81100,BUY_CALL,81100.47,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:03:52.206774,80900,BUY_PUT,80914.94,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:04:02.850932,81200,BUY_CALL,81157.62,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:04:08.142007,81100,BUY_PUT,81070.41,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:04:13.410053,81000,BUY_PUT,80958.99,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:04:18.679204,81100,BUY_CALL,81088.3,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:04:24.125047,80800,BUY_PUT,80804.9,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:04:29.412182,81100,BUY_CALL,81126.38,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:04:45.513114,80900,BUY_PUT,80929.1,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:04:50.894640,81100,BUY_CALL,81115.56,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:05:01.540394,81000,BUY_PUT,80997.2,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:05:28.154383,80900,BUY_PUT,80939.29,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:05:45.435396,81000,BUY_CALL,80969.18,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:05:55.845115,81200,BUY_CALL,81164.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:06:21.814091,81200,BUY_CALL,81195.73,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:06:27.007774,81100,BUY_PUT,81076.89,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:06:32.504371,80900,BUY_PUT,80945.64,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:06:37.720376,80800,BUY_PUT,80824.56,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:06:42.956562,80900,BUY_CALL,80942.69,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:06:58.547278,80800,BUY_PUT,80804.21,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:07:03.741076,81200,BUY_CALL,81160.38,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:07:19.894468,80800,BUY_PUT,80841.61,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:07:25.264431,81100,BUY_CALL,81082.6,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:07:30.589111,80900,BUY_PUT,80892.25,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:07:35.917986,81100,BUY_CALL,81059.27,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:07:41.226430,81000,BUY_PUT,80966.17,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:07:46.586666,81100,BUY_CALL,81134.91,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:07:51.903673,80900,BUY_PUT,80932.96,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:07:57.255160,80800,BUY_PUT,80836.59,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:08:12.821592,81100,BUY_CALL,81125.72,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:08:23.292440,80900,BUY_PUT,80904.54,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:08:28.551535,81200,BUY_CALL,81165.75,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:08:33.828058,80900,BUY_PUT,80881.06,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:08:44.327823,81100,BUY_CALL,81140.33,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:09:10.743118,81000,BUY_PUT,81039.12,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:09:32.083034,81200,BUY_CALL,81182.58,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:09:37.387888,80900,BUY_PUT,80868.83,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:09:42.731809,81000,BUY_CALL,80970.21,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:09:53.612503,81200,BUY_CALL,81178.65,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:10:04.271603,81000,BUY_PUT,80960.12,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:10:20.286505,80900,BUY_CALL,80940.95,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:10:26.014367,81100,BUY_CALL,81101.43,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:10:31.351729,80900,BUY_PUT,80901.05,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:10:36.761141,81200,BUY_CALL,81187.94,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:10:42.099584,80800,BUY_PUT,80823.36,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:10:47.473494,81100,BUY_CALL,81083.8,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:10:58.271071,81200,BUY_CALL,81195.58,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:11:03.555543,81000,BUY_PUT,81043.82,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:11:24.361508,80900,BUY_PUT,80850.65,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:11:29.558125,81100,BUY_CALL,81139.88,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:11:34.768795,80800,BUY_PUT,80829.16,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:11:45.290165,81100,BUY_CALL,81125.12,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:12:01.142599,81200,BUY_CALL,81198.68,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:12:06.514693,81000,BUY_PUT,80998.48,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:12:11.771123,80900,BUY_PUT,80852.94,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:12:29.142363,81000,BUY_CALL,81013.89,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:12:50.474485,81100,BUY_CALL,81081.48,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:12:55.802542,81000,BUY_PUT,80954.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:13:04.230330,81100,BUY_CALL,81132.0,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:13:10.496953,80800,BUY_PUT,80812.23,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:13:15.798781,80900,BUY_CALL,80914.33,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:13:21.117903,81000,BUY_CALL,81045.73,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:13:26.306012,80900,BUY_PUT,80852.02,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:13:31.497985,81200,BUY_CALL,81171.55,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:13:47.116616,80900,BUY_PUT,80886.41,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:13:52.280175,81200,BUY_CALL,81186.75,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:13:57.530490,81000,BUY_PUT,81035.46,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:14:03.009701,80900,BUY_PUT,80859.82,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:14:08.321845,81000,BUY_CALL,80992.05,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:14:18.754212,80900,BUY_PUT,80899.54,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:14:24.171211,81100,BUY_CALL,81139.11,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:14:29.506432,81000,BUY_PUT,81012.73,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:14:34.874978,80900,BUY_PUT,80863.16,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:14:45.580856,81000,BUY_CALL,81037.22,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:14:56.235636,80800,BUY_PUT,80817.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:15:01.523382,81000,BUY_CALL,81019.02,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:15:06.732065,80800,BUY_PUT,80843.08,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:15:12.199964,81100,BUY_CALL,81078.18,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:15:17.527810,80900,BUY_PUT,80892.01,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:15:22.853418,80800,BUY_PUT,80807.88,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:15:33.406703,81000,BUY_CALL,81019.23,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:15:38.663873,80900,BUY_PUT,80906.73,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:15:54.479939,80800,BUY_PUT,80821.77,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:16:10.314698,81100,BUY_CALL,81052.94,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:16:15.643124,81000,BUY_PUT,80953.36,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:16:21.093036,81100,BUY_CALL,81120.76,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:16:36.682042,80900,BUY_PUT,80924.2,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:16:47.503443,81200,BUY_CALL,81152.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:16:52.720739,80800,BUY_PUT,80810.13,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:17:03.357598,81100,BUY_CALL,81120.46,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:17:08.572374,80900,BUY_PUT,80883.58,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:17:18.955829,81100,BUY_CALL,81110.61,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:17:24.135375,81000,BUY_PUT,81004.2,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:17:29.418794,81200,BUY_CALL,81159.61,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:17:34.581398,80900,BUY_PUT,80939.56,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:17:39.784512,80800,BUY_PUT,80801.45,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:17:44.954938,81100,BUY_CALL,81101.95,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:17:55.651608,80900,BUY_PUT,80919.03,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:18:00.966498,81000,BUY_CALL,81046.55,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:18:06.308203,81200,BUY_CALL,81151.18,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:18:16.896780,81000,BUY_PUT,80960.97,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:18:22.194593,81100,BUY_CALL,81091.2,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:18:32.958685,81000,BUY_PUT,80953.92,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:18:38.326257,81200,BUY_CALL,81160.9,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:18:48.974349,81000,BUY_PUT,81031.16,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:18:54.284643,80800,BUY_PUT,80836.91,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:18:59.509536,81200,BUY_CALL,81185.05,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:19:04.750561,80900,BUY_PUT,80947.41,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:19:10.012066,81100,BUY_CALL,81097.48,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:19:15.353385,80800,BUY_PUT,80837.86,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:19:36.409499,81100,BUY_CALL,81059.75,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:19:41.573191,80900,BUY_PUT,80851.6,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:19:52.010677,81000,BUY_CALL,81027.62,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:19:57.289386,81100,BUY_CALL,81123.25,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:20:02.535524,80800,BUY_PUT,80817.16,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:20:07.778186,81000,BUY_CALL,81045.18,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:20:23.706335,81100,BUY_CALL,81114.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:20:39.600374,80800,BUY_PUT,80822.05,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:20:44.751535,81200,BUY_CALL,81187.72,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:20:50.004232,81000,BUY_PUT,80954.91,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:21:11.864480,80900,BUY_PUT,80877.1,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:21:17.064665,81000,BUY_CALL,80959.9,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:21:22.464351,81100,BUY_CALL,81085.19,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:21:27.790895,81200,BUY_CALL,81186.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:21:38.350065,80900,BUY_PUT,80920.7,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:21:48.797636,81100,BUY_CALL,81066.63,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:21:59.225314,80800,BUY_PUT,80815.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:22:09.655380,81000,BUY_CALL,80962.12,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:22:30.565322,81200,BUY_CALL,81186.31,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:22:35.852526,81100,BUY_PUT,81074.39,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:22:41.112678,81000,BUY_PUT,80993.08,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:22:46.333608,80900,BUY_PUT,80901.09,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:22:56.730882,81100,BUY_CALL,81138.51,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:23:12.543553,80900,BUY_PUT,80872.9,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:23:17.828928,81000,BUY_CALL,80967.63,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:23:28.326553,81200,BUY_CALL,81195.75,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:23:33.525216,81000,BUY_PUT,81002.51,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:23:38.810069,81200,BUY_CALL,81156.66,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:23:44.142690,80800,BUY_PUT,80837.83,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:23:49.391608,80900,BUY_CALL,80934.54,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:23:54.584983,81200,BUY_CALL,81159.44,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:23:59.781780,80900,BUY_PUT,80885.95,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:24:26.095609,81000,BUY_CALL,81031.33,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:24:31.316663,80800,BUY_PUT,80801.31,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:24:52.293627,81000,BUY_CALL,80993.45,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:24:57.467565,81100,BUY_CALL,81137.05,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:25:02.673034,81000,BUY_PUT,80960.46,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:25:13.327268,81100,BUY_CALL,81082.17,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:25:18.617669,81000,BUY_PUT,80952.68,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:25:23.943426,80800,BUY_PUT,80834.44,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:25:37.609326,81100,BUY_CALL,81051.16,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:25:43.115927,81200,BUY_CALL,81191.08,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:25:48.557470,80900,BUY_PUT,80885.4,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:25:53.885481,81000,BUY_CALL,80993.61,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:25:59.399849,80800,BUY_PUT,80832.36,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:26:10.011697,81200,BUY_CALL,81194.57,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:26:15.267803,81000,BUY_PUT,80979.91,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:26:36.254148,81000,BUY_PUT,81007.39,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:26:46.672616,81100,BUY_CALL,81126.87,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:26:51.955396,80900,BUY_PUT,80939.08,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:26:57.239938,81100,BUY_CALL,81059.91,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:27:07.885191,80800,BUY_PUT,80821.06,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:27:13.273136,81100,BUY_CALL,81080.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:27:18.652510,80900,BUY_PUT,80882.68,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:27:23.949360,81000,BUY_CALL,80992.45,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:27:29.302101,80800,BUY_PUT,80836.83,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:27:39.941242,81200,BUY_CALL,81177.45,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:27:45.321348,81000,BUY_PUT,81017.18,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:28:01.296146,80800,BUY_PUT,80828.57,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:28:11.909541,81100,BUY_CALL,81130.92,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:28:17.182711,80800,BUY_PUT,80834.81,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:28:22.496899,81100,BUY_CALL,81100.78,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:28:27.733020,81200,BUY_CALL,81187.53,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:28:33.144758,81000,BUY_PUT,80990.64,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:28:43.785718,80900,BUY_PUT,80873.66,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:28:49.124134,81100,BUY_CALL,81117.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:28:54.405222,80900,BUY_PUT,80937.54,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:29:04.901469,81100,BUY_CALL,81052.83,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:29:10.156725,81200,BUY_CALL,81164.17,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:29:20.609955,80900,BUY_PUT,80898.15,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:29:31.044669,81100,BUY_CALL,81124.49,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:29:41.440802,81000,BUY_PUT,80981.43,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:29:57.173328,81000,BUY_CALL,81028.81,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:30:07.703689,80900,BUY_PUT,80852.38,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:30:18.203237,81200,BUY_CALL,81158.41,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:30:28.605295,81000,BUY_PUT,80990.94,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:30:39.122313,80800,BUY_PUT,80845.3,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:30:49.529988,81200,BUY_CALL,81199.0,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:30:54.694976,81000,BUY_PUT,81011.68,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:31:00.102681,80800,BUY_PUT,80832.96,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:31:05.391158,81000,BUY_CALL,81032.8,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:31:10.725950,80900,BUY_PUT,80949.64,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:31:26.796001,81000,BUY_CALL,81040.92,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:31:32.056639,81200,BUY_CALL,81154.85,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:31:37.273268,80900,BUY_PUT,80920.47,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:31:58.209825,81100,BUY_CALL,81097.71,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:32:08.648895,80900,BUY_PUT,80937.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:32:13.825564,81000,BUY_CALL,81038.76,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:32:19.007557,80800,BUY_PUT,80818.22,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:32:24.197334,81100,BUY_CALL,81072.06,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:32:34.674690,81100,BUY_CALL,81084.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:32:39.875842,80900,BUY_PUT,80946.25,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:32:45.046171,80900,BUY_PUT,80854.85,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:32:50.364592,81000,BUY_CALL,81044.12,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:33:00.822718,80900,BUY_PUT,80862.31,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:33:06.083027,81200,BUY_CALL,81168.59,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:33:16.671954,80800,BUY_PUT,80835.86,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:33:32.418828,81200,BUY_CALL,81150.79,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:33:37.618046,80900,BUY_PUT,80926.05,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:33:42.823370,81000,BUY_CALL,81034.66,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:33:48.015785,81200,BUY_CALL,81197.69,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:33:53.319382,80900,BUY_PUT,80942.21,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:33:58.576579,81100,BUY_CALL,81102.22,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:34:09.075364,81000,BUY_PUT,80985.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:34:14.608326,81200,BUY_CALL,81186.28,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:34:20.029286,81000,BUY_PUT,81025.69,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:34:30.729716,81100,BUY_CALL,81123.34,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:34:41.500194,81100,BUY_PUT,81054.66,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:34:46.820032,80800,BUY_PUT,80810.81,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:34:57.396623,81100,BUY_CALL,81079.61,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:35:02.603166,81000,BUY_PUT,80953.33,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:35:18.437559,81100,BUY_CALL,81129.65,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:35:39.990485,81000,BUY_PUT,80998.25,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:35:50.767933,81200,BUY_CALL,81161.49,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:36:06.605867,80900,BUY_PUT,80899.69,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:36:17.030081,81000,BUY_CALL,81033.75,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:36:32.928166,80800,BUY_PUT,80825.71,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:36:38.200563,80900,BUY_CALL,80945.13,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:36:48.605853,80800,BUY_PUT,80800.29,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:36:53.774294,81000,BUY_CALL,80993.65,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:36:58.984429,81200,BUY_CALL,81184.7,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:37:04.189220,81000,BUY_PUT,80979.2,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:37:20.188752,80900,BUY_PUT,80866.7,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:37:30.626442,81000,BUY_CALL,81000.91,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:37:35.798854,80800,BUY_PUT,80810.13,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:37:51.427096,81200,BUY_CALL,81185.95,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:37:56.649816,81000,BUY_PUT,80974.74,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:38:01.853477,80800,BUY_PUT,80815.24,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:38:07.039027,81000,BUY_CALL,81019.11,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:38:17.870106,80800,BUY_PUT,80827.92,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:38:28.551706,81100,BUY_CALL,81118.39,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:38:34.088828,80900,BUY_PUT,80878.98,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:38:50.026575,81200,BUY_CALL,81161.4,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T18:38:55.393015,81000,BUY_PUT,80981.27,RealSENSEXStrategy,LIVE_FAILED,live
